num,timestamp,time_diff,packet_size,packet_direct,tcp_seq,tcp_size,tcp_ack,nvme_packet_type,nvme_packet_pdo,nvme_packet_plen,nvme_cid,nvme_opc,remain_data
14805,1732679533.8253877,4.76837158203125e-07,2964,0,3987885275,2896,2592759734,-1,-1,-1,-1,-1,0
14806,1732679533.8253877,0.0,7308,0,3987888171,7240,2592759734,-1,-1,-1,-1,-1,0
14807,1732679533.8254676,7.987022399902344e-05,4412,0,3987895411,4344,2592759734,-1,-1,-1,-1,-1,0
14808,1732679533.8255053,3.7670135498046875e-05,68,1,2592759734,0,3987899755,-1,-1,-1,-1,-1,0
14809,1732679533.8272822,0.0017769336700439453,11652,0,3987899755,11584,2592759734,-1,-1,-1,-1,-1,0
14810,1732679533.8273327,5.054473876953125e-05,68,1,2592759734,0,3987911339,-1,-1,-1,-1,-1,0
14811,1732679533.8274584,0.00012564659118652344,2964,0,3987911339,2896,2592759734,-1,-1,-1,-1,-1,0
14812,1732679533.8274589,4.76837158203125e-07,12092,0,3987914235,12024,2592759734,6,24,40984,-1,-1,0
14813,1732679533.8275304,7.152557373046875e-05,68,1,2592759734,0,3987926259,-1,-1,-1,-1,-1,0
14814,1732679533.83359,0.0060596466064453125,92,1,2592759734,24,3987926259,5,0,24,53336,-1,0
14815,1732679533.8351839,0.0015938282012939453,140,0,3987926259,72,2592759758,4,0,72,8281,0,0
14816,1732679533.8362567,0.0010728836059570312,92,1,2592759758,24,3987926331,5,0,24,8281,-1,0
14817,1732679533.8379984,0.001741647720336914,4236,0,3987926331,4168,2592759782,4,72,4168,49241,1,0
14818,1732679533.8380802,8.177757263183594e-05,68,1,2592759782,0,3987930499,-1,-1,-1,-1,-1,0
14819,1732679533.8400693,0.001989126205444336,92,1,2592759782,24,3987930499,5,0,24,49241,-1,0
14820,1732679533.8823776,0.04230833053588867,68,0,3987930499,0,2592759806,-1,-1,-1,-1,-1,0
14821,1732679533.9145334,0.032155752182006836,140,0,1137124466,72,2671881231,4,0,72,53359,0,0
14822,1732679533.9155192,0.000985860824584961,92,1,2671881231,24,1137124538,5,0,24,53359,-1,0
14823,1732679533.9175029,0.001983642578125,68,0,1137124538,0,2671881255,-1,-1,-1,-1,-1,0
14824,1732679533.917503,2.384185791015625e-07,4236,0,1137124538,4168,2671881255,4,72,4168,53351,1,0
14825,1732679533.917503,0.0,4236,0,1137128706,4168,2671881255,4,72,4168,45158,1,0
14826,1732679533.917503,0.0,4236,0,1137132874,4168,2671881255,4,72,4168,57445,1,0
14827,1732679533.9175704,6.723403930664062e-05,1516,0,1137137042,1448,2671881255,-1,-1,-1,-1,-1,0
14828,1732679533.9176056,3.528594970703125e-05,68,1,2671881255,0,1137138490,-1,-1,-1,-1,-1,0
14829,1732679533.9177535,0.00014781951904296875,116,1,2671881255,48,1137138490,5,0,24,53351,-1,1
14829,1732679533.9177535,0.0,116,1,2671881255,48,1137138490,5,0,24,45158,-1,0
14830,1732679533.917778,2.4557113647460938e-05,92,1,2671881303,24,1137138490,5,0,24,57445,-1,0
14831,1732679533.9196756,0.001897573471069336,2788,0,1137138490,2720,2671881255,4,72,4168,53348,1,0
14832,1732679533.919676,4.76837158203125e-07,4236,0,1137141210,4168,2671881255,4,72,4168,53347,1,0
14833,1732679533.919676,0.0,4236,0,1137145378,4168,2671881255,4,72,4168,49250,1,0
14834,1732679533.9197793,0.00010323524475097656,4236,0,1137149546,4168,2671881255,4,72,4168,49249,1,0
14835,1732679533.9197793,0.0,8332,0,1137153714,8264,2671881255,4,72,8264,36976,1,0
14836,1732679533.919798,1.8596649169921875e-05,68,0,1137161978,0,2671881327,-1,-1,-1,-1,-1,0
14837,1732679533.9198437,4.57763671875e-05,68,1,2671881327,0,1137161978,-1,-1,-1,-1,-1,0
14838,1732679533.9200742,0.00023055076599121094,164,1,2671881327,96,1137161978,5,0,24,53348,-1,1
14838,1732679533.9200742,0.0,164,1,2671881327,96,1137161978,5,0,24,53347,-1,1
14838,1732679533.9200742,0.0,164,1,2671881327,96,1137161978,5,0,24,49250,-1,1
14838,1732679533.9200742,0.0,164,1,2671881327,96,1137161978,5,0,24,49249,-1,0
14839,1732679533.920106,3.170967102050781e-05,92,1,2671881423,24,1137161978,5,0,24,36976,-1,0
14840,1732679533.9217966,0.0016906261444091797,68,0,1137161978,0,2671881447,-1,-1,-1,-1,-1,0
14841,1732679534.9500372,1.02824068069458,140,0,1137161978,72,2671881447,4,0,72,53352,2,0
14842,1732679534.9503171,0.0002799034118652344,1516,1,2671881447,1448,1137162050,-1,-1,-1,-1,-1,0
14843,1732679534.9503613,4.410743713378906e-05,1516,1,2671882895,1448,1137162050,-1,-1,-1,-1,-1,0
14844,1732679534.9503872,2.5987625122070312e-05,1316,1,2671884343,1248,1137162050,7,24,4120,53352,-1,1
14844,1732679534.9503872,0.0,1316,1,2671884343,1248,1137162050,5,0,24,53352,-1,0
14845,1732679534.952221,0.0018336772918701172,68,0,1137162050,0,2671885591,-1,-1,-1,-1,-1,0
14846,1732679534.9522212,2.384185791015625e-07,140,0,1137162050,72,2671885591,4,0,72,53353,2,0
14847,1732679534.9525223,0.00030112266540527344,1516,1,2671885591,1448,1137162122,-1,-1,-1,-1,-1,0
14848,1732679534.9525669,4.458427429199219e-05,1516,1,2671887039,1448,1137162122,-1,-1,-1,-1,-1,0
14849,1732679534.9526038,3.695487976074219e-05,1516,1,2671888487,1448,1137162122,-1,-1,-1,-1,-1,0
14850,1732679534.952618,1.4066696166992188e-05,1516,1,2671889935,1448,1137162122,-1,-1,-1,-1,-1,0
14851,1732679534.952629,1.1205673217773438e-05,1516,1,2671891383,1448,1137162122,-1,-1,-1,-1,-1,0
14852,1732679534.9526408,1.1682510375976562e-05,1068,1,2671892831,1000,1137162122,7,24,8216,53353,-1,1
14852,1732679534.9526408,0.0,1068,1,2671892831,1000,1137162122,5,0,24,53353,-1,0
14853,1732679534.954109,0.0014681816101074219,68,0,1137162122,0,2671888487,-1,-1,-1,-1,-1,0
14854,1732679534.9541094,4.76837158203125e-07,68,0,1137162122,0,2671893831,-1,-1,-1,-1,-1,0
14855,1732679535.7691343,0.8150248527526855,2964,0,3987930499,2896,2592759806,-1,-1,-1,-1,-1,0
14856,1732679535.7691348,4.76837158203125e-07,5436,0,3987933395,5368,2592759806,4,72,8264,49242,1,0
14857,1732679535.7692237,8.893013000488281e-05,68,1,2592759806,0,3987938763,-1,-1,-1,-1,-1,0
14858,1732679535.775465,0.006241321563720703,92,1,2592759806,24,3987938763,5,0,24,49242,-1,0
14859,1732679535.777024,0.0015590190887451172,68,0,3987938763,0,2592759830,-1,-1,-1,-1,-1,0
14860,1732679535.7770245,4.76837158203125e-07,140,0,3987938763,72,2592759830,4,0,72,12379,0,0
14861,1732679535.7780774,0.0010528564453125,92,1,2592759830,24,3987938835,5,0,24,12379,-1,0
14862,1732679535.7795727,0.001495361328125,4236,0,3987938835,4168,2592759854,4,72,4168,45147,1,0
14863,1732679535.7796423,6.961822509765625e-05,68,1,2592759854,0,3987943003,-1,-1,-1,-1,-1,0
14864,1732679535.7815397,0.0018973350524902344,92,1,2592759854,24,3987943003,5,0,24,45147,-1,0
14865,1732679535.8232284,0.04168868064880371,68,0,3987943003,0,2592759878,-1,-1,-1,-1,-1,0
14866,1732679535.863558,0.040329694747924805,140,0,2053355203,72,122156121,4,0,72,24605,0,0
14867,1732679535.863737,0.00017905235290527344,92,1,122156121,24,2053355275,5,0,24,24605,-1,0
14868,1732679535.865674,0.0019369125366210938,4236,0,2053355275,4168,122156145,4,72,4168,49182,1,0
14869,1732679535.865744,7.009506225585938e-05,68,1,122156145,0,2053359443,-1,-1,-1,-1,-1,0
14870,1732679535.8658936,0.0001494884490966797,92,1,122156145,24,2053359443,5,0,24,49182,-1,0
14871,1732679535.9082448,0.04235124588012695,68,0,2053359443,0,122156169,-1,-1,-1,-1,-1,0
14872,1732679536.4859333,0.577688455581665,140,0,2053359443,72,122156169,4,0,72,49183,2,0
14873,1732679536.49242,0.006486654281616211,1516,1,122156169,1448,2053359515,-1,-1,-1,-1,-1,0
14874,1732679536.4924688,4.887580871582031e-05,1516,1,122157617,1448,2053359515,-1,-1,-1,-1,-1,0
14875,1732679536.4924953,2.6464462280273438e-05,1316,1,122159065,1248,2053359515,7,24,4120,49183,-1,1
14875,1732679536.4924953,0.0,1316,1,122159065,1248,2053359515,5,0,24,49183,-1,0
14876,1732679536.4943175,0.0018222332000732422,68,0,2053359515,0,122159065,-1,-1,-1,-1,-1,0
14877,1732679536.494318,4.76837158203125e-07,68,0,2053359515,0,122160313,-1,-1,-1,-1,-1,0
14878,1732679536.4943182,2.384185791015625e-07,140,0,2053359515,72,122160313,4,0,72,45088,2,0
14879,1732679536.4946113,0.0002930164337158203,1516,1,122160313,1448,2053359587,-1,-1,-1,-1,-1,0
14880,1732679536.4946556,4.4345855712890625e-05,1516,1,122161761,1448,2053359587,-1,-1,-1,-1,-1,0
14881,1732679536.4946826,2.6941299438476562e-05,1316,1,122163209,1248,2053359587,7,24,4120,45088,-1,1
14881,1732679536.4946826,0.0,1316,1,122163209,1248,2053359587,5,0,24,45088,-1,0
14882,1732679536.4961329,0.0014503002166748047,68,0,2053359587,0,122164457,-1,-1,-1,-1,-1,0
14883,1732679537.612312,1.1161792278289795,140,0,3987943003,72,2592759878,4,0,72,45148,1,0
14884,1732679537.6123123,2.384185791015625e-07,140,0,3987943003,72,2592759878,-1,-1,-1,-1,-1,0
14885,1732679537.6123598,4.744529724121094e-05,80,1,2592759878,0,3987943075,-1,-1,-1,-1,-1,0
14886,1732679537.6124644,0.00010466575622558594,92,1,2592759878,24,3987943075,9,0,24,-1,-1,0
14887,1732679537.6142516,0.0017871856689453125,68,0,3987943075,0,2592759902,-1,-1,-1,-1,-1,0
14888,1732679537.614252,4.76837158203125e-07,1516,0,3987943075,1448,2592759902,-1,-1,-1,-1,-1,0
14889,1732679537.6143744,0.00012230873107910156,1516,0,3987944523,1448,2592759902,-1,-1,-1,-1,-1,0
14890,1732679537.6143744,0.0,7308,0,3987945971,7240,2592759902,-1,-1,-1,-1,-1,0
14891,1732679537.6143744,0.0,4412,0,3987953211,4344,2592759902,-1,-1,-1,-1,-1,0
14892,1732679537.614422,4.76837158203125e-05,68,1,2592759902,0,3987957555,-1,-1,-1,-1,-1,0
14893,1732679537.6161764,0.0017542839050292969,11652,0,3987957555,11584,2592759902,-1,-1,-1,-1,-1,0
14894,1732679537.6162255,4.9114227294921875e-05,68,1,2592759902,0,3987969139,-1,-1,-1,-1,-1,0
14895,1732679537.6162946,6.914138793945312e-05,2700,0,3987969139,2632,2592759902,6,24,28696,-1,-1,0
14896,1732679537.6163363,4.172325134277344e-05,68,1,2592759902,0,3987971771,-1,-1,-1,-1,-1,0
14897,1732679537.6223202,0.005983829498291016,92,1,2592759902,24,3987971771,5,0,24,45148,-1,0
14898,1732679537.6240318,0.0017116069793701172,140,0,3987971771,72,2592759926,4,0,72,41053,1,0
14899,1732679537.6241367,0.0001049041748046875,92,1,2592759926,24,3987971843,9,0,24,-1,-1,0
14900,1732679537.625219,0.0010824203491210938,2964,0,3987971843,2896,2592759950,-1,-1,-1,-1,-1,0
14901,1732679537.625289,6.985664367675781e-05,68,1,2592759950,0,3987974739,-1,-1,-1,-1,-1,0
14902,1732679537.6257203,0.00043129920959472656,8756,0,3987974739,8688,2592759950,-1,-1,-1,-1,-1,0
14903,1732679537.6257205,2.384185791015625e-07,14548,0,3987983427,14480,2592759950,-1,-1,-1,-1,-1,0
14904,1732679537.6257813,6.079673767089844e-05,2700,0,3987997907,2632,2592759950,6,24,28696,-1,-1,0
14905,1732679537.6258764,9.512901306152344e-05,68,1,2592759950,0,3988000539,-1,-1,-1,-1,-1,0
14906,1732679537.626021,0.00014448165893554688,92,1,2592759950,24,3988000539,5,0,24,41053,-1,0
14907,1732679537.6277401,0.0017192363739013672,140,0,3988000539,72,2592759974,4,0,72,16478,0,0
14908,1732679537.62879,0.0010497570037841797,92,1,2592759974,24,3988000611,5,0,24,16478,-1,0
14909,1732679537.6303875,0.0015976428985595703,4236,0,3988000611,4168,2592759998,4,72,4168,24670,1,0
14910,1732679537.6304572,6.961822509765625e-05,68,1,2592759998,0,3988004779,-1,-1,-1,-1,-1,0
14911,1732679537.6322224,0.0017652511596679688,92,1,2592759998,24,3988004779,5,0,24,24670,-1,0
14912,1732679537.6741812,0.04195880889892578,68,0,3988004779,0,2592760022,-1,-1,-1,-1,-1,0
14913,1732679537.7293537,0.05517244338989258,140,0,3988004779,72,2592760022,4,0,72,20575,0,0
14914,1732679537.7295263,0.00017261505126953125,92,1,2592760022,24,3988004851,5,0,24,20575,-1,0
14915,1732679537.7312114,0.0016851425170898438,68,0,3988004851,0,2592760046,-1,-1,-1,-1,-1,0
14916,1732679537.7312117,2.384185791015625e-07,1516,0,3988004851,1448,2592760046,-1,-1,-1,-1,-1,0
14917,1732679537.731578,0.00036644935607910156,2788,0,3988006299,2720,2592760046,4,72,4168,57429,1,0
14918,1732679537.7315784,2.384185791015625e-07,4236,0,3988009019,4168,2592760046,4,72,4168,53332,1,0
14919,1732679537.7315784,0.0,4236,0,3988013187,4168,2592760046,4,72,4168,61523,1,0
14920,1732679537.7316697,9.131431579589844e-05,4236,0,3988017355,4168,2592760046,4,72,4168,61522,1,0
14921,1732679537.73167,2.384185791015625e-07,4236,0,3988021523,4168,2592760046,4,72,4168,53329,1,0
14922,1732679537.73167,0.0,4236,0,3988025691,4168,2592760046,4,72,4168,20576,1,0
14923,1732679537.7317233,5.340576171875e-05,68,1,2592760046,0,3988029859,-1,-1,-1,-1,-1,0
14924,1732679537.731933,0.000209808349609375,188,1,2592760046,120,3988029859,5,0,24,57429,-1,1
14924,1732679537.731933,0.0,188,1,2592760046,120,3988029859,5,0,24,53332,-1,1
14924,1732679537.731933,0.0,188,1,2592760046,120,3988029859,5,0,24,61523,-1,1
14924,1732679537.731933,0.0,188,1,2592760046,120,3988029859,5,0,24,61522,-1,1
14924,1732679537.731933,0.0,188,1,2592760046,120,3988029859,5,0,24,53329,-1,0
14925,1732679537.7319849,5.173683166503906e-05,92,1,2592760166,24,3988029859,5,0,24,20576,-1,0
14926,1732679537.7334793,0.0014944076538085938,68,0,3988029859,0,2592760190,-1,-1,-1,-1,-1,0
14927,1732679538.5345373,0.8010580539703369,140,0,2053359587,72,122164457,4,0,72,4113,2,0
14928,1732679538.5409303,0.006392955780029297,1516,1,122164457,1448,2053359659,-1,-1,-1,-1,-1,0
14929,1732679538.5409975,6.723403930664062e-05,1516,1,122165905,1448,2053359659,-1,-1,-1,-1,-1,0
14930,1732679538.5410345,3.695487976074219e-05,1316,1,122167353,1248,2053359659,7,24,4120,4113,-1,1
14930,1732679538.5410345,0.0,1316,1,122167353,1248,2053359659,5,0,24,4113,-1,0
14931,1732679538.5432189,0.0021843910217285156,68,0,2053359659,0,122168601,-1,-1,-1,-1,-1,0
14932,1732679538.7394643,0.19624543190002441,140,0,2053359659,72,122168601,4,0,72,4118,2,0
14933,1732679538.7394648,4.76837158203125e-07,140,0,2053359731,72,122168601,4,0,72,21,2,0
14934,1732679538.7394648,0.0,140,0,2053359803,72,122168601,4,0,72,57364,2,0
14935,1732679538.739465,2.384185791015625e-07,140,0,2053359875,72,122168601,4,0,72,8211,2,0
14936,1732679538.7394652,2.384185791015625e-07,140,0,2053359947,72,122168601,4,0,72,4114,2,0
14937,1732679538.7394652,0.0,140,0,2053359947,72,122168601,-1,-1,-1,-1,-1,0
14938,1732679538.739529,6.365776062011719e-05,80,1,122168601,0,2053360019,-1,-1,-1,-1,-1,0
14939,1732679538.7458425,0.0063135623931884766,1516,1,122168601,1448,2053360019,-1,-1,-1,-1,-1,0
14940,1732679538.7458937,5.125999450683594e-05,1516,1,122170049,1448,2053360019,-1,-1,-1,-1,-1,0
14941,1732679538.7459438,5.0067901611328125e-05,1516,1,122171497,1448,2053360019,7,24,4120,4114,-1,1
14941,1732679538.7459438,0.0,1516,1,122171497,1448,2053360019,5,0,24,4114,-1,0
14942,1732679538.7459762,3.24249267578125e-05,1516,1,122172945,1448,2053360019,-1,-1,-1,-1,-1,0
14943,1732679538.7459884,1.2159347534179688e-05,1516,1,122174393,1448,2053360019,-1,-1,-1,-1,-1,0
14944,1732679538.7460003,1.1920928955078125e-05,1516,1,122175841,1448,2053360019,7,24,4120,57364,-1,1
14944,1732679538.7460003,0.0,1516,1,122175841,1448,2053360019,5,0,24,57364,-1,0
14945,1732679538.746011,1.0728836059570312e-05,1516,1,122177289,1448,2053360019,-1,-1,-1,-1,-1,0
14946,1732679538.7466545,0.0006434917449951172,1516,1,122178737,1448,2053360019,-1,-1,-1,-1,-1,0
14947,1732679538.7466888,3.4332275390625e-05,1516,1,122180185,1448,2053360019,7,24,4120,8211,-1,1
14947,1732679538.7466888,0.0,1516,1,122180185,1448,2053360019,5,0,24,8211,-1,0
14948,1732679538.7467005,1.1682510375976562e-05,1516,1,122181633,1448,2053360019,-1,-1,-1,-1,-1,0
14949,1732679538.7478895,0.0011889934539794922,68,0,2053360019,0,122171497,-1,-1,-1,-1,-1,0
14950,1732679538.7478898,2.384185791015625e-07,68,0,2053360019,0,122177289,-1,-1,-1,-1,-1,0
14951,1732679538.74789,2.384185791015625e-07,68,0,2053360019,0,122180185,-1,-1,-1,-1,-1,0
14952,1732679538.7479532,6.318092346191406e-05,1516,1,122183081,1448,2053360019,-1,-1,-1,-1,-1,0
14953,1732679538.748011,5.793571472167969e-05,1516,1,122184529,1448,2053360019,7,24,4120,4118,-1,1
14953,1732679538.748011,0.0,1516,1,122184529,1448,2053360019,5,0,24,4118,-1,0
14954,1732679538.748024,1.2874603271484375e-05,1516,1,122185977,1448,2053360019,-1,-1,-1,-1,-1,0
14955,1732679538.748036,1.1920928955078125e-05,1516,1,122187425,1448,2053360019,-1,-1,-1,-1,-1,0
14956,1732679538.748091,5.507469177246094e-05,1516,1,122188873,1448,2053360019,-1,-1,-1,-1,-1,0
14957,1732679538.748106,1.5020370483398438e-05,1516,1,122190321,1448,2053360019,-1,-1,-1,-1,-1,0
14958,1732679538.7481177,1.1682510375976562e-05,1516,1,122191769,1448,2053360019,-1,-1,-1,-1,-1,0
14959,1732679538.7481294,1.1682510375976562e-05,1516,1,122193217,1448,2053360019,-1,-1,-1,-1,-1,0
14960,1732679538.7481403,1.0967254638671875e-05,1516,1,122194665,1448,2053360019,-1,-1,-1,-1,-1,0
14961,1732679538.748152,1.1682510375976562e-05,1516,1,122196113,1448,2053360019,-1,-1,-1,-1,-1,0
14962,1732679538.7481627,1.0728836059570312e-05,1516,1,122197561,1448,2053360019,-1,-1,-1,-1,-1,0
14963,1732679538.7481737,1.0967254638671875e-05,1516,1,122199009,1448,2053360019,-1,-1,-1,-1,-1,0
14964,1732679538.74846,0.00028634071350097656,1220,1,122200457,1152,2053360019,7,24,16408,21,-1,1
14964,1732679538.74846,0.0,1220,1,122200457,1152,2053360019,5,0,24,21,-1,0
14965,1732679538.7493024,0.0008423328399658203,68,0,2053360019,0,122183081,-1,-1,-1,-1,-1,0
14966,1732679538.7493029,4.76837158203125e-07,68,0,2053360019,0,122188873,-1,-1,-1,-1,-1,0
14967,1732679538.7493029,0.0,140,0,2053360019,72,122188873,4,0,72,61463,2,0
14968,1732679538.7495418,0.00023889541625976562,1516,1,122201609,1448,2053360091,-1,-1,-1,-1,-1,0
14969,1732679538.7495759,3.409385681152344e-05,1516,1,122203057,1448,2053360091,-1,-1,-1,-1,-1,0
14970,1732679538.7496004,2.4557113647460938e-05,1316,1,122204505,1248,2053360091,7,24,4120,61463,-1,1
14970,1732679538.7496004,0.0,1316,1,122204505,1248,2053360091,5,0,24,61463,-1,0
14971,1732679538.7498305,0.0002300739288330078,68,0,2053360091,0,122191769,-1,-1,-1,-1,-1,0
14972,1732679538.7498307,2.384185791015625e-07,68,0,2053360091,0,122200457,-1,-1,-1,-1,-1,0
14973,1732679538.7514603,0.0016295909881591797,68,0,2053360091,0,122205753,-1,-1,-1,-1,-1,0
14974,1732679539.8649325,1.1134722232818604,140,0,1137162122,72,2671893831,4,0,72,45164,1,0
14975,1732679539.864933,4.76837158203125e-07,4236,0,1137162194,4168,2671893831,4,72,4168,53355,1,0
14976,1732679539.8649333,2.384185791015625e-07,5860,0,1137166362,5792,2671893831,-1,-1,-1,-1,-1,0
14977,1732679539.8650455,0.00011229515075683594,1516,0,1137172154,1448,2671893831,-1,-1,-1,-1,-1,0
14978,1732679539.8650458,2.384185791015625e-07,1516,0,1137173602,1448,2671893831,-1,-1,-1,-1,-1,0
14979,1732679539.8650477,1.9073486328125e-06,140,0,1137162122,72,2671893831,-1,-1,-1,-1,-1,0
14980,1732679539.8650758,2.8133392333984375e-05,80,1,2671893831,0,1137175050,-1,-1,-1,-1,-1,0
14981,1732679539.8652272,0.0001513957977294922,92,1,2671893831,24,1137175050,9,0,24,-1,-1,0
14982,1732679539.8668015,0.0015742778778076172,2964,0,1137175050,2896,2671893831,-1,-1,-1,-1,-1,0
14983,1732679539.8668451,4.363059997558594e-05,68,1,2671893855,0,1137177946,-1,-1,-1,-1,-1,0
14984,1732679539.8672144,0.0003693103790283203,844,0,1137177946,776,2671893831,4,72,12360,53354,1,0
14985,1732679539.867215,4.76837158203125e-07,2964,0,1137178722,2896,2671893855,-1,-1,-1,-1,-1,0
14986,1732679539.867215,0.0,8756,0,1137181618,8688,2671893855,-1,-1,-1,-1,-1,0
14987,1732679539.867292,7.700920104980469e-05,8988,0,1137190306,8920,2671893855,6,24,20504,-1,-1,0
14988,1732679539.8673532,6.127357482910156e-05,68,1,2671893855,0,1137199226,-1,-1,-1,-1,-1,0
14989,1732679539.871052,0.0036988258361816406,140,1,2671893855,72,1137199226,5,0,24,45164,-1,1
14989,1732679539.871052,0.0,140,1,2671893855,72,1137199226,5,0,24,53354,-1,1
14989,1732679539.871052,0.0,140,1,2671893855,72,1137199226,5,0,24,53355,-1,0
14990,1732679539.8728328,0.0017807483673095703,140,0,3988029859,72,2592760190,4,0,72,57430,1,0
14991,1732679539.8729346,0.00010180473327636719,92,1,2592760190,24,3988029931,9,0,24,-1,-1,0
14992,1732679539.8750863,0.0021517276763916016,2964,0,3988029931,2896,2592760214,-1,-1,-1,-1,-1,0
14993,1732679539.8751547,6.842613220214844e-05,68,1,2592760214,0,3988032827,-1,-1,-1,-1,-1,0
14994,1732679539.8753128,0.00015807151794433594,7308,0,3988032827,7240,2592760214,-1,-1,-1,-1,-1,0
14995,1732679539.8753128,0.0,4412,0,3988040067,4344,2592760214,-1,-1,-1,-1,-1,0
14996,1732679539.8753724,5.9604644775390625e-05,68,1,2592760214,0,3988044411,-1,-1,-1,-1,-1,0
14997,1732679539.8768609,0.0014884471893310547,2964,0,3988044411,2896,2592760214,-1,-1,-1,-1,-1,0
14998,1732679539.8769443,8.344650268554688e-05,68,1,2592760214,0,3988047307,-1,-1,-1,-1,-1,0
14999,1732679539.8770857,0.00014138221740722656,2964,0,3988047307,2896,2592760214,-1,-1,-1,-1,-1,0
15000,1732679539.877086,2.384185791015625e-07,12588,0,3988050203,12520,2592760214,6,24,32792,-1,-1,0
15001,1732679539.8771355,4.9591064453125e-05,68,1,2592760214,0,3988062723,-1,-1,-1,-1,-1,0
15002,1732679539.877257,0.00012159347534179688,92,1,2592760214,24,3988062723,5,0,24,57430,-1,0
15003,1732679539.8792205,0.001963376998901367,140,0,3988062723,72,2592760238,4,0,72,24663,0,0
15004,1732679539.8800511,0.0008306503295898438,92,1,2592760238,24,3988062795,5,0,24,24663,-1,0
15005,1732679539.8816216,0.0015704631805419922,4236,0,3988062795,4168,2592760262,4,72,4168,61527,1,0
15006,1732679539.8816855,6.389617919921875e-05,68,1,2592760262,0,3988066963,-1,-1,-1,-1,-1,0
15007,1732679539.8834813,0.0017957687377929688,92,1,2592760262,24,3988066963,5,0,24,61527,-1,0
15008,1732679539.9131997,0.029718399047851562,68,0,1137199226,0,2671893927,-1,-1,-1,-1,-1,0
15009,1732679539.9260683,0.012868642807006836,68,0,3988066963,0,2592760286,-1,-1,-1,-1,-1,0
15010,1732679539.9865727,0.06050443649291992,140,0,2053360091,72,122205753,4,0,72,28696,0,0
15011,1732679539.9928412,0.006268501281738281,92,1,122205753,24,2053360163,5,0,24,28696,-1,0
15012,1732679539.994908,0.0020668506622314453,4236,0,2053360163,4168,122205777,4,72,4168,53279,1,0
15013,1732679539.9949083,2.384185791015625e-07,1516,0,2053364331,1448,122205777,-1,-1,-1,-1,-1,0
15014,1732679539.9950297,0.00012135505676269531,2788,0,2053365779,2720,122205777,4,72,4168,53278,1,0
15015,1732679539.99503,2.384185791015625e-07,4236,0,2053368499,4168,122205777,4,72,4168,53277,1,0
15016,1732679539.9950302,2.384185791015625e-07,1516,0,2053372667,1448,122205777,-1,-1,-1,-1,-1,0
15017,1732679539.9950788,4.863739013671875e-05,68,1,122205777,0,2053374115,-1,-1,-1,-1,-1,0
15018,1732679539.9952424,0.00016355514526367188,140,1,122205777,72,2053374115,5,0,24,53279,-1,1
15018,1732679539.9952424,0.0,140,1,122205777,72,2053374115,5,0,24,53278,-1,1
15018,1732679539.9952424,0.0,140,1,122205777,72,2053374115,5,0,24,53277,-1,0
15019,1732679539.9966617,0.0014193058013916016,2788,0,2053374115,2720,122205777,4,72,4168,61468,1,0
15020,1732679539.9967184,5.6743621826171875e-05,68,1,122205849,0,2053376835,-1,-1,-1,-1,-1,0
15021,1732679539.9968305,0.00011205673217773438,92,1,122205849,24,2053376835,5,0,24,61468,-1,0
15022,1732679539.9969466,0.00011610984802246094,4236,0,2053376835,4168,122205777,4,72,4168,27,1,0
15023,1732679539.9969468,2.384185791015625e-07,4236,0,2053381003,4168,122205777,4,72,4168,61466,1,0
15024,1732679539.9969468,0.0,4236,0,2053385171,4168,122205777,4,72,4168,61465,1,0
15025,1732679539.997046,9.918212890625e-05,68,1,122205873,0,2053389339,-1,-1,-1,-1,-1,0
15026,1732679539.9972315,0.00018548965454101562,116,1,122205873,48,2053389339,5,0,24,27,-1,1
15026,1732679539.9972315,0.0,116,1,122205873,48,2053389339,5,0,24,61466,-1,0
15027,1732679539.997259,2.7418136596679688e-05,92,1,122205921,24,2053389339,5,0,24,61465,-1,0
15028,1732679539.9984763,0.0012173652648925781,68,0,2053389339,0,122205873,-1,-1,-1,-1,-1,0
15029,1732679539.9984765,2.384185791015625e-07,68,0,2053389339,0,122205945,-1,-1,-1,-1,-1,0
15030,1732679540.5816207,0.5831441879272461,140,0,1137199226,72,2671893927,4,0,72,49261,2,0
15031,1732679540.5878386,0.00621795654296875,1516,1,2671893927,1448,1137199298,-1,-1,-1,-1,-1,0
15032,1732679540.5878863,4.76837158203125e-05,1516,1,2671895375,1448,1137199298,-1,-1,-1,-1,-1,0
15033,1732679540.5879111,2.47955322265625e-05,1316,1,2671896823,1248,1137199298,7,24,4120,49261,-1,1
15033,1732679540.5879111,0.0,1316,1,2671896823,1248,1137199298,5,0,24,49261,-1,0
15034,1732679540.5896935,0.0017824172973632812,68,0,1137199298,0,2671896823,-1,-1,-1,-1,-1,0
15035,1732679540.589694,4.76837158203125e-07,68,0,1137199298,0,2671898071,-1,-1,-1,-1,-1,0
15036,1732679540.589694,0.0,140,0,1137199298,72,2671898071,4,0,72,45166,2,0
15037,1732679540.5898836,0.0001895427703857422,1516,1,2671898071,1448,1137199370,-1,-1,-1,-1,-1,0
15038,1732679540.5899124,2.8848648071289062e-05,1516,1,2671899519,1448,1137199370,-1,-1,-1,-1,-1,0
15039,1732679540.5899355,2.3126602172851562e-05,1316,1,2671900967,1248,1137199370,7,24,4120,45166,-1,1
15039,1732679540.5899355,0.0,1316,1,2671900967,1248,1137199370,5,0,24,45166,-1,0
