packet_size,,,tcp_seq,tcp_size,tcp_ack,nvme_packet_type,nvme_packet_pdo,nvme_packet_plen,nvme_cid,nvme_opc,remain_data
1316,0.0,1,700572541,1248,1402264519,5,0,24,8258,-1,-1
140,1.9300000531075057e-07,0,1402264519,72,700573789,4,0,72,8259,2,-1
1316,2.2835000038412545e-05,1,700576685,1248,1402264591,7,24,4120,8259,-1,1
1316,0.0,1,700576685,1248,1402264591,5,0,24,8259,-1,-1
140,2.790000053209951e-07,0,1402264591,72,700577933,4,0,72,8260,2,-1
1316,2.5272000016229867e-05,1,700580829,1248,1402264663,7,24,4120,8260,-1,1
1316,0.0,1,700580829,1248,1402264663,5,0,24,8260,-1,-1
140,2.4700000267330324e-07,0,1402264663,72,700582077,4,0,72,8261,2,-1
1316,2.3563000013382407e-05,1,700584973,1248,1402264735,7,24,4120,8261,-1,1
1316,0.0,1,700584973,1248,1402264735,5,0,24,8261,-1,-1
140,1.9099996961813304e-07,0,1402264735,72,700586221,4,0,72,8262,2,-1
1316,2.3295000005418842e-05,1,700589117,1248,1402264807,7,24,4120,8262,-1,1
1316,0.0,1,700589117,1248,1402264807,5,0,24,8262,-1,-1
140,2.4299998813148704e-07,0,1402264807,72,700590365,4,0,72,8263,2,-1
140,8.699998943484388e-08,0,1402264879,72,700590365,4,0,72,8264,2,-1
140,8.700004627826274e-08,0,1402264951,72,700590365,4,0,72,8265,2,-1
140,8.899996828404255e-08,0,1402265023,72,700590365,4,0,72,8266,2,-1
140,8.800003570286208e-08,0,1402265095,72,700590365,4,0,72,8267,2,-1
1516,4.317300005141078e-05,1,700593261,1448,1402265167,7,24,4120,8263,-1,1
1516,0.0,1,700593261,1448,1402265167,5,0,24,8263,-1,-1
868,1.123900000266076e-05,1,700601949,800,1402265167,7,24,8216,8264,-1,1
868,0.0,1,700601949,800,1402265167,5,0,24,8264,-1,-1
1516,9.983999973428581e-06,1,700663565,1448,1402265167,7,24,61464,8266,-1,1
1516,0.0,1,700663565,1448,1402265167,5,0,24,8266,-1,-1
748,1.0169999995923718e-05,1,700688181,680,1402265167,7,24,24600,8265,-1,1
748,0.0,1,700688181,680,1402265167,5,0,24,8265,-1,-1
1116,3.266400000256908e-05,1,700814837,1048,1402265167,7,24,127000,8267,-1,1
1116,0.0,1,700814837,1048,1402265167,5,0,24,8267,-1,-1
140,0.0010491880000245146,0,1402265167,72,700815885,4,0,72,8268,2,-1
420,8.976999993137724e-06,1,701073629,352,1402265239,7,24,258072,8268,-1,1
420,0.0,1,701073629,352,1402265239,5,0,24,8268,-1,-1
140,0.0009866070000157379,0,1402265239,72,701073981,4,0,72,8269,2,-1
140,1.8800000134433503e-07,0,1402265311,72,701073981,4,0,72,8270,2,-1
140,9.699999736767495e-08,0,1402265383,72,701073981,4,0,72,8271,2,-1
140,8.199998546842835e-08,0,1402265455,72,701073981,4,0,72,8272,2,-1
140,4.253600002357416e-05,0,1402265527,72,701073981,4,0,72,12353,2,-1
140,8.299997489302768e-08,0,1402265599,72,701073981,4,0,72,12354,2,-1
140,7.900001719463035e-08,0,1402265671,72,701073981,4,0,72,12355,2,-1
140,9.600000794307562e-08,0,1402265743,72,701073981,4,0,72,12356,2,-1
1516,0.00010496499999135267,1,701089909,1448,1402265815,7,24,16408,8269,-1,1
1516,0.0,1,701089909,1448,1402265815,5,0,24,8269,-1,-1
1516,8.880999985194649e-06,1,701094253,1448,1402265815,7,24,4120,8270,-1,1
1516,0.0,1,701094253,1448,1402265815,5,0,24,8270,-1,-1
1516,8.91299998784234e-06,1,701101493,1448,1402265815,7,24,8216,8271,-1,1
1516,0.0,1,701101493,1448,1402265815,5,0,24,8271,-1,-1
1516,9.119000026203139e-06,1,701118869,1448,1402265815,7,24,16408,8272,-1,1
1516,0.0,1,701118869,1448,1402265815,5,0,24,8272,-1,-1
1516,9.213999987878196e-06,1,701204437,1448,1402265815,7,24,86040,12353,-1,1
1516,0.0,1,701204437,1448,1402265815,5,0,24,12353,-1,-1
1516,1.7458000002079643e-05,1,701229053,1448,1402265815,7,24,24600,12354,-1,1
1516,0.0,1,701229053,1448,1402265815,5,0,24,12354,-1,-1
1004,1.5817000019069383e-05,1,701269989,936,1402265815,7,24,40984,12355,-1,1
1004,0.0,1,701269989,936,1402265815,5,0,24,12355,-1,-1
780,1.2751999975080253e-05,1,701307125,712,1402265815,7,24,36888,12356,-1,1
780,0.0,1,701307125,712,1402265815,5,0,24,12356,-1,-1
140,8.800003570286208e-08,0,1402265815,72,701307837,4,0,72,12357,2,-1
140,1.0600001587590668e-07,0,1402265887,72,701307837,4,0,72,12358,2,-1
140,8.699998943484388e-08,0,1402265959,72,701307837,4,0,72,12359,2,-1
140,8.799997885944322e-08,0,1402266031,72,701307837,4,0,72,12360,2,-1
140,1.0700000530050602e-07,0,1402266103,72,701307837,4,0,72,12361,2,-1
1516,9.900999998535553e-06,1,701364309,1448,1402266175,7,24,57368,12357,-1,1
1516,0.0,1,701364309,1448,1402266175,5,0,24,12357,-1,-1
1516,1.2789000038537779e-05,1,701429421,1448,1402266175,7,24,65560,12358,-1,1
1516,0.0,1,701429421,1448,1402266175,5,0,24,12358,-1,-1
1460,9.542000043438748e-06,1,701490909,1392,1402266175,7,24,61464,12359,-1,1
1460,0.0,1,701490909,1392,1402266175,5,0,24,12359,-1,-1
1516,9.938000005149661e-06,1,701519813,1448,1402266175,7,24,28696,12360,-1,1
1516,0.0,1,701519813,1448,1402266175,5,0,24,12360,-1,-1
1516,1.1537999967003998e-05,1,701540085,1448,1402266175,7,24,20504,12361,-1,-1
84,9.992000002512214e-06,1,701541533,16,1402266175,5,0,24,12361,-1,-1
140,0.0008796519999805241,0,1402266175,72,701541549,4,0,72,12362,2,-1
1140,0.0002176520000034543,1,701541549,1072,1402266247,7,24,1048,12362,-1,1
1140,0.0,1,701541549,1072,1402266247,5,0,24,12362,-1,-1
140,0.0013809580000270216,0,1402266247,72,701542621,4,0,72,12363,2,-1
1316,1.89870000326664e-05,1,701545517,1248,1402266319,7,24,4120,12363,-1,1
1316,0.0,1,701545517,1248,1402266319,5,0,24,12363,-1,-1
140,2.600000357233512e-07,0,1402266319,72,701546765,4,0,72,12364,2,-1
140,9.799998679227429e-08,0,1402266391,72,701546765,4,0,72,16449,2,-1
140,8.000000661922968e-08,0,1402266463,72,701546765,4,0,72,16450,2,-1
140,8.199998546842835e-08,0,1402266535,72,701546765,4,0,72,16451,2,-1
1516,5.725500000153261e-05,1,701549661,1448,1402266607,7,24,4120,16450,-1,1
1516,0.0,1,701549661,1448,1402266607,5,0,24,16450,-1,-1
1516,1.0514999985389295e-05,1,701554005,1448,1402266607,7,24,4120,12364,-1,1
1516,0.0,1,701554005,1448,1402266607,5,0,24,12364,-1,-1
916,1.0153999994599872e-05,1,701558349,848,1402266607,7,24,4120,16449,-1,1
916,0.0,1,701558349,848,1402266607,5,0,24,16449,-1,-1
1316,9.696000006442773e-06,1,701562093,1248,1402266607,7,24,4120,16451,-1,1
1316,0.0,1,701562093,1248,1402266607,5,0,24,16451,-1,-1
140,0.0005853970000089248,0,1402266607,72,701563341,4,0,72,16453,2,-1
140,2.0300001324358163e-07,0,1402266679,72,701563341,4,0,72,16452,2,-1
1316,2.0501999983935093e-05,1,701566237,1248,1402266751,7,24,4120,16453,-1,1
1316,0.0,1,701566237,1248,1402266751,5,0,24,16453,-1,-1
284,2.252399997360044e-05,1,701612373,216,1402266751,7,24,45080,16452,-1,1
284,0.0,1,701612373,216,1402266751,5,0,24,16452,-1,-1
140,2.749999907791789e-07,0,1402266751,72,701567485,4,0,72,16454,2,-1
1316,1.090800003566983e-05,1,701615485,1248,1402266823,7,24,4120,16454,-1,1
1316,0.0,1,701615485,1248,1402266823,5,0,24,16454,-1,-1
140,9.000001455206075e-08,0,1402266823,72,701616733,4,0,72,16455,2,-1
140,8.399996431762702e-08,0,1402266895,72,701616733,4,0,72,16456,2,-1
140,6.9345000042631e-05,0,1402266967,72,701616733,4,0,72,16457,2,-1
140,9.199999340125942e-08,0,1402267039,72,701616733,4,0,72,16458,2,-1
140,8.299997489302768e-08,0,1402267111,72,701616733,4,0,72,16459,2,-1
140,1.0299999075868982e-07,0,1402267183,72,701616733,4,0,72,12365,2,-1
140,8.699998943484388e-08,0,1402267255,72,701616733,4,0,72,12366,2,-1
140,8.700004627826274e-08,0,1402267327,72,701616733,4,0,72,12367,2,-1
140,9.100000397666008e-08,0,1402267399,72,701616733,4,0,72,12368,2,-1
140,8.699998943484388e-08,0,1402267471,72,701616733,4,0,72,20545,2,-1
140,3.8120999988677795e-05,0,1402267543,72,701616733,4,0,72,20546,2,-1
140,9.000001455206075e-08,0,1402267615,72,701616733,4,0,72,20547,2,-1
140,8.500001058564521e-08,0,1402267687,72,701616733,4,0,72,20548,2,-1
140,8.499995374222635e-08,0,1402267759,72,701616733,4,0,72,20549,2,-1
140,8.500001058564521e-08,0,1402267831,72,701616733,4,0,72,20550,2,-1
140,8.699998943484388e-08,0,1402267903,72,701616733,4,0,72,16460,2,-1
140,8.600000001024455e-08,0,1402267975,72,701616733,4,0,72,81,2,-1
140,8.500001058564521e-08,0,1402268047,72,701616733,4,0,72,82,2,-1
1516,4.970599997022873e-05,1,701619629,1448,1402268119,7,24,4120,16455,-1,1
1516,0.0,1,701619629,1448,1402268119,5,0,24,16455,-1,-1
1516,9.970999997221952e-06,1,701623973,1448,1402268119,7,24,4120,16456,-1,1
1516,0.0,1,701623973,1448,1402268119,5,0,24,16456,-1,-1
916,1.4349999958085391e-05,1,701628317,848,1402268119,7,24,4120,16457,-1,1
916,0.0,1,701628317,848,1402268119,5,0,24,16457,-1,-1
1516,1.0017000022344291e-05,1,701632061,1448,1402268119,7,24,4120,16458,-1,1
1516,0.0,1,701632061,1448,1402268119,5,0,24,16458,-1,-1
1516,1.0411999994630605e-05,1,701636405,1448,1402268119,7,24,4120,16459,-1,1
1516,0.0,1,701636405,1448,1402268119,5,0,24,16459,-1,-1
1516,9.82500000645814e-06,1,701640749,1448,1402268119,7,24,4120,12365,-1,1
1516,0.0,1,701640749,1448,1402268119,5,0,24,12365,-1,-1
1516,8.99399998388617e-06,1,701645093,1448,1402268119,7,24,4120,12366,-1,1
1516,0.0,1,701645093,1448,1402268119,5,0,24,12366,-1,-1
516,9.522999960154266e-06,1,701649437,448,1402268119,7,24,4120,12367,-1,1
516,0.0,1,701649437,448,1402268119,5,0,24,12367,-1,-1
1516,1.9370999950751866e-05,1,701652781,1448,1402268119,7,24,4120,20547,-1,1
1516,0.0,1,701652781,1448,1402268119,5,0,24,20547,-1,-1
1516,1.2841999989632313e-05,1,701657125,1448,1402268119,7,24,4120,20546,-1,1
1516,0.0,1,701657125,1448,1402268119,5,0,24,20546,-1,-1
1516,9.25599999845872e-06,1,701661469,1448,1402268119,7,24,4120,20545,-1,1
1516,0.0,1,701661469,1448,1402268119,5,0,24,20545,-1,-1
1516,9.395000006406917e-06,1,701665813,1448,1402268119,7,24,4120,12368,-1,1
1516,0.0,1,701665813,1448,1402268119,5,0,24,12368,-1,-1
1516,9.087000023555447e-06,1,701670157,1448,1402268119,7,24,4120,20549,-1,1
1516,0.0,1,701670157,1448,1402268119,5,0,24,20549,-1,-1
292,8.974000024863926e-06,1,701674501,224,1402268119,7,24,4120,20548,-1,-1
1516,3.981300000077681e-05,1,701674725,1448,1402268119,5,0,24,20548,-1,-1
1516,8.798000010301621e-06,1,701677621,1448,1402268119,7,24,4120,16460,-1,1
1516,0.0,1,701677621,1448,1402268119,5,0,24,16460,-1,-1
1140,8.666000042012456e-06,1,701681965,1072,1402268119,7,24,4120,20550,-1,1
1140,0.0,1,701681965,1072,1402268119,5,0,24,20550,-1,-1
1516,9.388000023591303e-06,1,701685933,1448,1402268119,7,24,4120,82,-1,1
1516,0.0,1,701685933,1448,1402268119,5,0,24,82,-1,-1
140,0.002263792000007925,0,1402268119,72,701616733,4,0,72,83,2,-1
140,2.4299998813148704e-07,0,1402268191,72,701616733,4,0,72,84,2,-1
140,9.400002909387695e-08,0,1402268263,72,701616733,4,0,72,85,2,-1
140,8.199998546842835e-08,0,1402268335,72,701616733,4,0,72,86,2,-1
140,8.000000661922968e-08,0,1402268407,72,701616733,4,0,72,87,2,-1
140,7.899996035121148e-08,0,1402268479,72,701616733,4,0,72,88,2,-1
140,8.200004231184721e-08,0,1402268551,72,701616733,4,0,72,89,2,-1
140,8.000000661922968e-08,0,1402268623,72,701616733,4,0,72,90,2,-1
140,6.91809999580073e-05,0,1402268695,72,701616733,4,0,72,91,2,-1
140,8.200004231184721e-08,0,1402268767,72,701616733,4,0,72,92,2,-1
140,7.999994977581082e-08,0,1402268839,72,701616733,4,0,72,93,2,-1
140,9.900003306029248e-08,0,1402268911,72,701616733,4,0,72,94,2,-1
140,8.000000661922968e-08,0,1402268983,72,701616733,4,0,72,95,2,-1
140,8.000000661922968e-08,0,1402269055,72,701616733,4,0,72,96,2,-1
1116,2.5294000010944728e-05,1,701690277,1048,1402269127,7,24,4120,81,-1,1
1116,0.0,1,701690277,1048,1402269127,5,0,24,81,-1,-1
4164,9.500001851847628e-08,0,1402269199,4096,701657125,4,72,4168,20551,1,-1
1516,4.8286000037478516e-05,1,701694221,1448,1402273295,7,24,4120,83,-1,1
1516,0.0,1,701694221,1448,1402273295,5,0,24,83,-1,-1
1516,9.55199999452816e-06,1,701698565,1448,1402273295,7,24,4120,84,-1,1
1516,0.0,1,701698565,1448,1402273295,5,0,24,84,-1,-1
1516,9.212999998453597e-06,1,701702909,1448,1402273295,7,24,4120,85,-1,1
1516,0.0,1,701702909,1448,1402273295,5,0,24,85,-1,-1
1516,4.62099999936072e-05,1,701707253,1448,1402273295,7,24,4120,86,-1,1
1516,0.0,1,701707253,1448,1402273295,5,0,24,86,-1,-1
1516,9.22100002753723e-06,1,701711597,1448,1402273295,7,24,4120,87,-1,1
1516,0.0,1,701711597,1448,1402273295,5,0,24,87,-1,-1
1516,8.899000022211112e-06,1,701715941,1448,1402273295,7,24,4120,88,-1,1
1516,0.0,1,701715941,1448,1402273295,5,0,24,88,-1,-1
116,8.923999985199771e-06,1,701720285,48,1402273295,7,24,4120,89,-1,1
116,0.0,1,701720285,48,1402273295,5,0,24,89,-1,-1
1316,8.939999986523617e-06,1,701723229,1248,1402273295,7,24,4120,90,-1,1
1316,0.0,1,701723229,1248,1402273295,5,0,24,90,-1,-1
1516,9.253999962766102e-06,1,701727373,1448,1402273295,7,24,4120,91,-1,1
1516,0.0,1,701727373,1448,1402273295,5,0,24,91,-1,-1
1516,8.90299997990951e-06,1,701731717,1448,1402273295,7,24,4120,92,-1,1
1516,0.0,1,701731717,1448,1402273295,5,0,24,92,-1,-1
1516,8.74200003408987e-06,1,701736061,1448,1402273295,7,24,4120,93,-1,1
1516,0.0,1,701736061,1448,1402273295,5,0,24,93,-1,-1
1516,9.01699996802563e-06,1,701740405,1448,1402273295,7,24,4120,94,-1,1
1516,0.0,1,701740405,1448,1402273295,5,0,24,94,-1,-1
1516,8.7530000314473e-06,1,701744749,1448,1402273295,7,24,4120,95,-1,1
1516,0.0,1,701744749,1448,1402273295,5,0,24,95,-1,-1
292,9.088000012980046e-06,1,701749093,224,1402273295,7,24,4120,96,-1,-1
92,1.4755999984572554e-05,1,701749317,24,1402273295,5,0,24,96,-1,-1
92,1.566200000979734e-05,1,701749341,24,1402273295,5,0,24,20551,-1,-1
140,1.910000264615519e-07,0,1402273295,72,701749365,4,0,72,72,0,-1
92,0.0010508290000075249,1,701749365,24,1402273367,5,0,24,72,-1,-1
4236,0.0016730250000023261,0,1402273367,4168,701749389,4,72,4168,20553,1,-1
92,0.0019616719999930865,1,701749389,24,1402277535,5,0,24,20553,-1,-1
4236,0.0019396019999931013,0,1402277535,4168,701749413,4,72,4168,20554,1,-1
92,0.001991970999995374,1,701749413,24,1402281703,5,0,24,20554,-1,-1
4236,0.0020258010000020477,0,3983930027,4168,2591999022,4,72,4168,8280,1,-1
92,0.0019575069999859807,1,2591999022,24,3983934195,5,0,24,8280,-1,-1
140,0.0029500730000222575,0,2051857395,72,121332041,4,0,72,20,2,-1
1316,2.696799998602728e-05,1,121334937,1248,2051857467,7,24,4120,20,-1,1
1316,0.0,1,121334937,1248,2051857467,5,0,24,20,-1,-1
140,0.0006226389999710591,0,3565905420,72,3323188140,4,0,72,4114,6,-1
1316,2.252100000532664e-05,1,3323191036,1248,3565905492,7,24,4120,4114,-1,1
1316,0.0,1,3323191036,1248,3565905492,5,0,24,4114,-1,-1
140,8.699998943484388e-08,0,2051857467,72,121336185,4,0,72,21,2,-1
1316,5.132600000479215e-05,1,121339081,1248,2051857539,7,24,4120,21,-1,1
1316,0.0,1,121339081,1248,2051857539,5,0,24,21,-1,-1
140,2.3611396939999736,0,3565905492,72,3323192284,4,0,72,45057,24,-1
92,9.225299999116032e-05,1,3323192284,24,3565905564,5,0,24,45057,-1,-1
140,1.3293519110000034,0,3565905564,72,3323192308,4,0,72,49152,24,-1
92,7.85280000172861e-05,1,3323192308,24,3565905636,5,0,24,49152,-1,-1
140,0.8176832990000094,0,3983934195,72,2591999046,4,0,72,12374,2,-1
140,2.749999907791789e-07,0,3983934267,72,2591999046,4,0,72,12373,2,-1
140,1.0399998018328915e-07,0,3983934339,72,2591999046,4,0,72,12372,2,-1
140,8.800003570286208e-08,0,3983934411,72,2591999046,4,0,72,12371,2,-1
140,8.999995770864189e-08,0,3983934483,72,2591999046,4,0,72,12370,2,-1
140,8.800003570286208e-08,0,3983934555,72,2591999046,4,0,72,12369,2,-1
140,8.500001058564521e-08,0,3983934627,72,2591999046,4,0,72,8282,2,-1
140,9.100000397666008e-08,0,3983934699,72,2591999046,4,0,72,8281,2,-1
1516,5.055900004435898e-05,1,2592001942,1448,3983934771,7,24,4120,8282,-1,1
1516,0.0,1,2592001942,1448,3983934771,5,0,24,8282,-1,-1
1516,9.804000001167879e-06,1,2592006286,1448,3983934771,7,24,4120,12369,-1,1
1516,0.0,1,2592006286,1448,3983934771,5,0,24,12369,-1,-1
1516,2.5432999962049507e-05,1,2592010630,1448,3983934771,7,24,4120,12371,-1,1
1516,0.0,1,2592010630,1448,3983934771,5,0,24,12371,-1,-1
1516,3.241999996816958e-05,1,2592014974,1448,3983934771,7,24,4120,12373,-1,1
1516,0.0,1,2592014974,1448,3983934771,5,0,24,12373,-1,-1
1516,4.886599998599195e-05,1,2592019318,1448,3983934771,7,24,4120,12370,-1,1
1516,0.0,1,2592019318,1448,3983934771,5,0,24,12370,-1,-1
1516,1.0495000026367052e-05,1,2592023662,1448,3983934771,7,24,4120,12372,-1,1
1516,0.0,1,2592023662,1448,3983934771,5,0,24,12372,-1,-1
1516,9.832999978698354e-06,1,2592028006,1448,3983934771,7,24,4120,12374,-1,1
1516,0.0,1,2592028006,1448,3983934771,5,0,24,12374,-1,-1
1116,3.054400002611146e-05,1,2592035246,1048,3983934771,7,24,8216,8281,-1,1
1116,0.0,1,2592035246,1048,3983934771,5,0,24,8281,-1,-1
140,0.0012366189999966082,0,3983934771,72,2592036294,4,0,72,8288,2,-1
140,3.5199997228119173e-07,0,3983934843,72,2592036294,4,0,72,8287,2,-1
140,1.0700000530050602e-07,0,3983934915,72,2592036294,4,0,72,8286,2,-1
140,1.2300000662435195e-07,0,3983934987,72,2592036294,4,0,72,8285,2,-1
140,0.0003677459999948951,0,3983935059,72,2592036294,4,0,72,8284,2,-1
140,1.3700002909899922e-07,0,3983935131,72,2592036294,4,0,72,8283,2,-1
140,1.529999735794263e-07,0,3983935203,72,2592036294,4,0,72,12376,2,-1
140,1.239999960489513e-07,0,3983935275,72,2592036294,4,0,72,12375,2,-1
1516,5.6905999997525214e-05,1,2592039190,1448,3983935347,7,24,4120,8288,-1,1
1516,0.0,1,2592039190,1448,3983935347,5,0,24,8288,-1,-1
1516,9.828000031575357e-06,1,2592043534,1448,3983935347,7,24,4120,8287,-1,1
1516,0.0,1,2592043534,1448,3983935347,5,0,24,8287,-1,-1
1516,9.737999960179877e-06,1,2592047878,1448,3983935347,7,24,4120,8286,-1,1
1516,0.0,1,2592047878,1448,3983935347,5,0,24,8286,-1,-1
1516,3.929100000732433e-05,1,2592052222,1448,3983935347,7,24,4120,8283,-1,1
1516,0.0,1,2592052222,1448,3983935347,5,0,24,8283,-1,-1
1516,9.914000031585601e-06,1,2592056566,1448,3983935347,7,24,4120,8285,-1,1
1516,0.0,1,2592056566,1448,3983935347,5,0,24,8285,-1,-1
316,1.0010000039528677e-05,1,2592060910,248,3983935347,7,24,4120,12376,-1,1
316,0.0,1,2592060910,248,3983935347,5,0,24,12376,-1,-1
1516,9.80300001174328e-06,1,2592064054,1448,3983935347,7,24,4120,8284,-1,1
1516,0.0,1,2592064054,1448,3983935347,5,0,24,8284,-1,-1
1116,9.943999998540676e-06,1,2592068398,1048,3983935347,7,24,4120,12375,-1,1
1116,0.0,1,2592068398,1048,3983935347,5,0,24,12375,-1,-1
140,1.7249392440000406,0,3565905636,72,3323192332,4,0,72,49153,24,-1
92,9.102799998572664e-05,1,3323192332,24,3565905708,5,0,24,49153,-1,-1
140,1.3289231200000131,0,3565905708,72,3323192356,4,0,72,53248,24,-1
92,9.169999998448475e-05,1,3323192356,24,3565905780,5,0,24,53248,-1,-1
140,1.2273844739999618,0,3565905780,72,3323192380,4,0,72,53249,24,-1
92,8.565699999962817e-05,1,3323192380,24,3565905852,5,0,24,53249,-1,-1
140,1.3291740180000033,0,3565905852,72,3323192404,4,0,72,57344,24,-1
92,0.00010033700004896673,1,3323192404,24,3565905924,5,0,24,57344,-1,-1
140,1.22729906699999,0,3565905924,72,3323192428,4,0,72,57345,24,-1
92,8.480600001803396e-05,1,3323192428,24,3565905996,5,0,24,57345,-1,-1
140,1.2269857279999883,0,3565905996,72,3323192452,4,0,72,61440,24,-1
92,0.00010112400002526556,1,3323192452,24,3565906068,5,0,24,61440,-1,-1
140,1.3292982880000181,0,3565906068,72,3323192476,4,0,72,61441,24,-1
92,8.69389999706982e-05,1,3323192476,24,3565906140,5,0,24,61441,-1,-1
140,1.2271886099999847,0,3565906140,72,3323192500,4,0,72,0,24,-1
92,9.117600001218307e-05,1,3323192500,24,3565906212,5,0,24,0,-1,-1
140,1.329575215000034,0,3565906212,72,3323192524,4,0,72,1,24,-1
92,8.442899996907727e-05,1,3323192524,24,3565906284,5,0,24,1,-1,-1
140,1.2265889390000098,0,3565906284,72,3323192548,4,0,72,4096,24,-1
92,9.531899996773063e-05,1,3323192548,24,3565906356,5,0,24,4096,-1,-1
140,1.3298956909999902,0,3565906356,72,3323192572,4,0,72,4097,24,-1
92,0.00010731999998370156,1,3323192572,24,3565906428,5,0,24,4097,-1,-1
140,1.2269150749999653,0,3565906428,72,3323192596,4,0,72,8192,24,-1
92,7.806600001458719e-05,1,3323192596,24,3565906500,5,0,24,8192,-1,-1
140,1.4319671250000283,0,3565906500,72,3323192620,4,0,72,8193,24,-1
92,0.00012504099998977836,1,3323192620,24,3565906572,5,0,24,8193,-1,-1
140,1.1245811030000255,0,3565906572,72,3323192644,4,0,72,12288,24,-1
92,9.115199998177559e-05,1,3323192644,24,3565906644,5,0,24,12288,-1,-1
140,1.3293300330000193,0,3565906644,72,3323192668,4,0,72,12289,24,-1
92,0.00010053999994852347,1,3323192668,24,3565906716,5,0,24,12289,-1,-1
140,1.2270979520000083,0,3565906716,72,3323192692,4,0,72,16384,24,-1
92,8.523700000750978e-05,1,3323192692,24,3565906788,5,0,24,16384,-1,-1
140,1.3290116239999747,0,3565906788,72,3323192716,4,0,72,16385,24,-1
92,9.894599998006015e-05,1,3323192716,24,3565906860,5,0,24,16385,-1,-1
140,1.2273242210000035,0,3565906860,72,3323192740,4,0,72,20480,24,-1
92,7.100800002035612e-05,1,3323192740,24,3565906932,5,0,24,20480,-1,-1
140,1.329414961999987,0,3565906932,72,3323192764,4,0,72,20481,24,-1
92,9.715100003404586e-05,1,3323192764,24,3565907004,5,0,24,20481,-1,-1
140,1.2273180380000213,0,3565907004,72,3323192788,4,0,72,24576,24,-1
92,0.00010933900000509311,1,3323192788,24,3565907076,5,0,24,24576,-1,-1
140,1.4319343089999848,0,3565907076,72,3323192812,4,0,72,24577,24,-1
92,9.904699999196964e-05,1,3323192812,24,3565907148,5,0,24,24577,-1,-1
140,1.1244373870000004,0,3565907148,72,3323192836,4,0,72,28672,24,-1
92,8.463699998628726e-05,1,3323192836,24,3565907220,5,0,24,28672,-1,-1
140,1.3294574159999684,0,3565907220,72,3323192860,4,0,72,28673,24,-1
92,0.00010113500002262299,1,3323192860,24,3565907292,5,0,24,28673,-1,-1
140,1.3292447889999721,0,3565907292,72,3323192884,4,0,72,32768,24,-1
92,0.00010300499997129009,1,3323192884,24,3565907364,5,0,24,32768,-1,-1
140,1.227040947999967,0,3565907364,72,3323192908,4,0,72,32769,24,-1
92,9.303900003487797e-05,1,3323192908,24,3565907436,5,0,24,32769,-1,-1
140,1.2323297059999732,0,3565907436,72,3323192932,4,0,72,36864,24,-1
92,8.499000000483647e-05,1,3323192932,24,3565907508,5,0,24,36864,-1,-1
140,1.3243576230000258,0,3565907508,72,3323192956,4,0,72,36865,24,-1
92,0.00010847499999044885,1,3323192956,24,3565907580,5,0,24,36865,-1,-1
140,1.2268546089999859,0,3565907580,72,3323192980,4,0,72,40960,24,-1
92,8.386100000734587e-05,1,3323192980,24,3565907652,5,0,24,40960,-1,-1
140,1.329608381000014,0,3565907652,72,3323193004,4,0,72,40961,24,-1
92,9.089799999628667e-05,1,3323193004,24,3565907724,5,0,24,40961,-1,-1
